"created_time","account","post_type","icon","tag_id","tag_name","impressions","impressionsVmedian","impressionsVmean","engagements","engagementsVmedian","engagementsVmean","engagementRate","engrtVmedian","engrtVmean","postClicks","shares","videoViews","brand","program","accountType","post","perma_link","text","tag1","tag2","tag3","tag4","tag5","tag6","tag7","tag8"
"2024-10-03T22:09:48Z","RMI Brand","Instagram",0,0,NA,38463,95.884,35.768,732,30.826,18.73,0.019,-0.661,-0.655,NA,156,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18041782769030960/","RMI federal policy and clean hydrogen expert, Taylor Krause, is featured on the new season of the program Love Is Blind. We sat down with Krause and asked her about the show, her work, and the intersection of the two.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-02T00:27:15Z","RMI Brand","Instagram",0,0,NA,137,-0.655,-0.869,0,-1,-1,0,-1,-1,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17859789402251616/","",NA,NA,NA,NA,NA,NA,NA,NA
"2024-10-02T00:21:03Z","RMI Brand","Instagram",0,0,NA,2147,4.408,1.052,49,1.13,0.321,0.023,-0.589,-0.582,NA,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17842101696334256/","RMI Believes in Innovative and Next-Generation Optimizations (BINGO!) to reduce emissions and advance clean energy to the forefront – at #ClimateWeekNYC and beyond.

Thank you to everyone who turned out to join us for RMI Day on Tues., Sept. 24 at Scandinavia House in New York City. We hope you enjoyed our discussions about how RMI and our corporate partners are re-energizing climate action to cut emissions, how satellites and monitoring technologies are slashing methane emissions, how the Inflation Reduction Act (#IRA) and other legislation is benefiting communities in the United States, and how the clean energy transition is happening faster than people realize. 

#CleanEnergy #ClimateAction #EnergyTransition",NA,NA,NA,NA,NA,NA,NA,NA
"2024-09-27T23:32:03Z","RMI Brand","Instagram",0,0,NA,1000,1.519,-0.044,89,2.87,1.399,0.089,0.589,0.618,NA,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18009358619402196/","🌍💡 What a week at Climate Week NYC!  
 
RMI took the stage, leading pivotal conversations on how we’re helping to re-energize the world. Here’s a recap of RMI’s presence:
 
✨ RMI Day at Scandinavia House:
•The private sector partnering with RMI to lead climate action
•Slashing methane emissions for short-term climate wins
•U.S. communities thriving from the Inflation Reduction Act
•Changing hearts and minds in the climate fight
 
🎤 RMI Experts Across NYC:
•Mobilizing financing for electric two- and three-wheelers
•Reshaping cities for climate-friendly urbanism
•Unlocking private investment for the global energy transition
 
#ClimateWeekNYC",NA,NA,NA,NA,NA,NA,NA,NA
"2024-09-19T22:15:17Z","RMI Brand","Instagram",0,0,NA,571,0.438,-0.454,21,-0.087,-0.434,0.037,-0.339,-0.327,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18459766744014660/","The high upfront cost of rooftop solar puts ownership out of reach for many households, while traditional third-party ownership models are facing increasing restrictions.

But there’s a third option, where tax-exempt financial entities take on the role of third-party owners. By leveraging federal incentives, they can pass on savings to households, making this a win-win for owners and recipients and putting solar in reach for low-income households and nonprofits.

See how a church in Compton went solar, and how many others could be next. Link in bio",NA,NA,NA,NA,NA,NA,NA,NA
"2024-09-18T23:00:12Z","RMI Brand","Instagram",0,0,NA,1330,2.35,0.271,82,2.565,1.21,0.062,0.107,0.127,NA,5,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17852659125244960/","Climate action has historically prioritized reducing carbon dioxide emissions. But there’s another pollutant that must also be slashed: Methane. 

Cutting carbon dioxide and methane at the same time is entirely doable. Dual metrics and separate targets for carbon dioxide and methane to help reduce these powerful greenhouse gases can get us closer to critical climate targets — faster. 

Click the link in our bio to learn more.

Look out for our conversations at #ClimateWeekNYC, where we’ll explore how slashing methane emissions is one of the fastest ways to slow global warming this decade.

#Methane #Emissions #CarbonEmissions #EmissionsReduction #ClimateAction",NA,NA,NA,NA,NA,NA,NA,NA
"2025-03-12T00:01:09Z","RMI Brand","Instagram",0,0,NA,194,-0.511,-0.815,7,-0.696,-0.811,0.036,-0.357,-0.345,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/17915235153076020/","Oil and gas will be a big point of discussion this #CERAWeek and RMI is there discussing all things methane. 

For years, methane mitigation was all but ignored because industry players had little motivation to prioritize cutting methane waste. Methane leakage led to increased energy prices for consumers, and profit loss for the industry. But there are many market-based incentives that can help with methane mitigation and benefit everyone. 

Increasingly reliable data, smarter policies, and more robust standards are strengthening incentives for action. Mitigating methane waste is a win-win-win opportunity for energy security, energy efficiency, and the climate. 

Click the link in our bio to learn more.",NA,NA,NA,NA,NA,NA,NA,NA
"2025-03-11T00:45:13Z","RMI Brand","Instagram",0,0,NA,204,-0.486,-0.805,11,-0.522,-0.704,0.054,-0.036,-0.018,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18013446467651040/","#CERAWeek is here, and energy security is top of mind for many conference goers. The deployment of renewable energy has gained historic momentum over the past few years, helping to increase our energy efficiency and affordability, but the problem of methane — its waste and ensuing pollution — looms large. 

When it enters the atmosphere, methane leaking from oil and gas pipelines, wells, tanks, and other infrastructure harms local air quality and superheats our planet. Leaks also decrease energy security as it wastes valuable resources, all while increasing prices for consumers and eroding industry revenues. That’s why it’s key to address the methane waste issue, and in turn create jobs, protect public safety, and bolster national security. 

Energy security conversations are becoming more and more commonplace. And with possible regulatory changes ahead, fixing the leaks can ensure that America’s energy is safe, reliable, and affordable for everyone. Click the link in our bio to learn more.",NA,NA,NA,NA,NA,NA,NA,NA
"2025-03-10T22:47:35Z","RMI Brand","Instagram",0,0,NA,335,-0.156,-0.68,23,0,-0.38,0.069,0.232,0.255,NA,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18132414475396756/","When Hurricane Francine cut off power to almost half a million customers in New Orleans last September, First Grace United Methodist Church still had lights, water, and air conditioning thanks to its solar-plus-battery-storage microgrid. 

First Grace is part of a network of Community Lighthouses born out of the experience New Orleans residents faced after Hurricanes Katrina and Ian. The Community Lighthouses are 10 community buildings, with more planned for the future, powered by solar and batteries and designed to provide essentials like power, air conditioning, water, meals, a community gathering space, and more when storms hit. 

Solar-plus-battery-storage microgrids are typically the first step to building a resilience hub as they provide reliable power when the grid goes out. They also benefit communities when skies are clear, while simultaneously supporting local businesses.

Building a microgrid is more appealing and doable than ever before, with solar and battery costs declining and other support available. To help communities overcome microgrid implementation challenges, RMI led a ""Microgrids for Resilient Communities"" cohort where members and RMI learned from each other’s direct experiences. 

Visit the link in our bio to learn what factors to consider and how to create a microgrid to support your community.",NA,NA,NA,NA,NA,NA,NA,NA
"2025-03-10T01:57:22Z","RMI Brand","Instagram",0,0,NA,424,0.068,-0.595,26,0.13,-0.299,0.061,0.089,0.109,NA,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18491666530027224/","Methane pollution from leaking oil and gas wells is a big problem, but because methane is invisible and odorless, tracking these leaks has been challenging. Now, new methane satellites and advanced sensing technology are changing the game, making it easier to find, track, and stop leaks, and the massive energy waste they represent. 

MethaneSAT and @carbonmapper both launched their own satellites last year to fill key gaps in detection. 

By identifying leaks, these satellites can not only prevent pollution, they can also help oil and gas operators keep products in the pipeline, saving them money in the long run and consumers money on their heating and electricity bills. 

As we approach #CeraWeek where methane will be center stage, we're taking a look at how satellite tech is helping tackle methane pollution. Click the link in our bio to learn more.",NA,NA,NA,NA,NA,NA,NA,NA
"2025-03-08T23:59:19Z","RMI Brand","Instagram",0,0,NA,397,0,-0.62,32,0.391,-0.137,0.081,0.446,0.473,NA,9,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18071394520835600/","In the Caribbean’s renewable energy sector, RMI is proud to coordinate the Women in Renewable Energy (WIRE) Network, which is empowering women through mentorship, leadership, and professional development.

At last year’s WIRE Annual Convening in Barbados, members explored solar-powered infrastructure, EV solutions, and battery storage while connecting with industry leaders from around the region. The event highlighted the power of mentorship and the vital role women play in driving the energy transition.

🔗 Read more about WIRE’s impact (link in bio) & watch the video recap to experience the convening firsthand.
#InternationalWomensDay #IWD2025",NA,NA,NA,NA,NA,NA,NA,NA
"2025-03-05T20:52:13Z","RMI Brand","Instagram",0,0,NA,393,-0.01,-0.624,38,0.652,0.024,0.097,0.732,0.764,NA,3,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/18034469447562784/","RMI has always focused on improving energy efficiency to reduce waste, lower costs, and avoid pollution. 

Efficient energy use can lead to lower operating costs, improve air quality and community health, and boost power reliability, all while relieving stress on utilities. RMI estimates that efficiency gains globally could cost-effectively deliver up to $6 trillion in global savings through 2030 

On World Energy Efficiency Day, click the link in our bio to learn more about how delivering fully on the promise of energy efficiency means creating better products, high performing buildings and factories, as well as cities and supply chains that waste less and save money.",NA,NA,NA,NA,NA,NA,NA,NA
